UAK,61.1604995728,-45.4259986877
GOH,64.19090271,-51.6781005859
SFJ,67.0122218992,-50.7116031647
AEY,65.66000366210938,-18.07270050048828
EGS,65.2833023071289,-14.401399612426758
KEF,63.985000610352,-22.605600357056
RKV,64.1299972534,-21.9405994415
YEG,53.309700012200004,-113.580001831
YFC,45.868900299072266,-66.53720092773438
YHM,43.173599243199995,-79.93499755859999
YHZ,44.8807983398,-63.5085983276
YKF,43.460800170899994,-80.3786010742
YOW,45.3224983215332,-75.66919708251953
YQB,46.7911,-71.393303
YQG,42.27560043334961,-82.95559692382812
YQM,46.11220169067383,-64.67859649658203
YQR,50.43190002441406,-104.66600036621094
YQT,48.37189865112305,-89.32389831542969
YQX,48.9369010925293,-54.56809997558594
YSJ,45.31610107421875,-65.89029693603516
YTZ,43.627499,-79.396202
YUL,45.4706001282,-73.7407989502
YVR,49.193901062,-123.183998108
YWG,49.909999847399995,-97.2398986816
YXU,43.035599,-81.1539
YXX,49.025299072265625,-122.36100006103516
YXY,60.7095985413,-135.067001343
YYC,51.113899231,-114.019996643
YYJ,48.646900177,-123.426002502
YYT,47.618598938,-52.7518997192
YYZ,43.6772003174,-79.63059997559999
BJA,36.7120018005,5.0699200630200005
ALG,36.691001892089844,3.215409994125366
GJL,36.7951011658,5.87361001968
AAE,36.822201,7.809174
CZL,36.2760009765625,6.620389938354492
CFK,36.2126998901,1.33176994324
TLM,35.0167007446,-1.45000004768
ORN,35.6239013672,-0.6211829781529999
BSK,34.793300628699996,5.73823022842
COO,6.357230186462402,2.384350061416626
OUA,12.3532,-1.51242
BOY,11.160099983215332,-4.33096981048584
ACC,5.605189800262451,-0.16678600013256073
TML,9.55718994140625,-0.8632140159606934
NYI,7.361830234527588,-2.3287599086761475
TKD,4.896059989929199,-1.7747600078582764
ABJ,5.261390209197998,-3.9262900352478027
ABV,9.006790161132812,7.263169765472412
CBQ,4.976019859313965,8.347200393676758
ENU,6.474269866943359,7.561960220336914
KAN,12.0476,8.52462
LOS,6.5773701667785645,3.321160078048706
PHC,5.0154900550842285,6.94959020614624
SKO,12.916299819946289,5.207190036773682
NIM,13.4815,2.18361
MIR,35.75809860229492,10.75469970703125
TUN,36.85100173950195,10.22719955444336
DJE,33.875,10.775500297546387
SFA,34.71799850463867,10.690999984741211
TOE,33.939701080322266,8.110560417175293
LFW,6.165609836578369,1.2545100450515747
ANR,51.1893997192,4.46027994156
BRU,50.901401519800004,4.48443984985
CRL,50.459202,4.45382
LGG,50.63740158081055,5.443220138549805
OST,51.198898315399994,2.8622200489
FRA,50.033333,8.570556
HAM,53.630401611328,9.9882297515869
CGN,50.8658981323,7.1427397728
DUS,51.289501,6.76678
MUC,48.353802,11.7861
NUE,49.498699,11.078056
LEJ,51.423889,12.236389
STR,48.689899444599995,9.22196006775
HAJ,52.461101532,9.685079574580001
BRE,53.0475006104,8.78666973114
HHN,49.9487,7.26389
LBC,53.8054008484,10.7192001343
DTM,51.51829910279999,7.61223983765
FDH,47.671298980699994,9.51148986816
EPU,58.41899871826172,24.47279930114746
TLL,59.41329956049999,24.832799911499997
TAY,58.3074989319,26.690399169900004
HEL,60.317199707031,24.963300704956
KAO,65.987602233887,29.239400863647
KTT,67.700996398926,24.846799850464
KUO,63.007099151611,27.797800064087
LPP,61.044601,28.144743
MHQ,60.122200012207,19.898199081421
OUL,64.930099487305,25.354600906372
RVN,66.564796447754,25.830400466919
SVL,61.943099975586,28.945100784302
TMP,61.414100646973,23.604400634766
TKU,60.514099121094,22.262800216675
VAA,63.050701141357,21.762199401855
BFS,54.6575012207,-6.2158298492399995
BHD,54.618099212646484,-5.872499942779541
LDY,55.04280090332031,-7.161109924316406
BHX,52.453899383499994,-1.74802994728
MAN,53.35369873046875,-2.2749500274658203
NQY,50.44060134887695,-4.995409965515137
CWL,51.39670181274414,-3.343329906463623
BRS,51.382702,-2.71909
LPL,53.33359909057617,-2.849720001220703
LTN,51.874698638916016,-0.36833301186561584
BOH,50.779998779296875,-1.8424999713897705
SOU,50.95029830932617,-1.3567999601364136
ACI,49.706104,-2.21472
GCI,49.435001373291016,-2.6019699573516846
JER,49.20790100097656,-2.195509910583496
LGW,51.148102,-0.190278
LCY,51.505299,0.055278
LHR,51.4706,-0.461941
SEN,51.5713996887207,0.6955559849739075
HUY,53.57440185546875,-0.350832998752594
LBA,53.86589813232422,-1.6605700254440308
IOM,54.08330154418945,-4.623889923095703
NCL,55.037498474121094,-1.6916699409484863
MME,54.50920104980469,-1.4294099807739258
EMA,52.8311004639,-1.32806003094
ABZ,57.201900482177734,-2.197779893875122
INV,57.54249954223633,-4.047500133514404
GLA,55.8718986511,-4.43306016922
EDI,55.95000076293945,-3.372499942779541
PIK,55.5093994140625,-4.586669921875
NWI,52.6758003235,1.28278005123
STN,51.8849983215,0.234999999404
EXT,50.73440170288086,-3.4138898849487305
MPN,-51.82279968261719,-58.447200775146484
AMS,52.308601,4.76389
MST,50.911701,5.77014
EIN,51.4500999451,5.37452983856
GRQ,53.1197013855,6.57944011688
RTM,51.956902,4.43722
ORK,51.84130096435547,-8.491109848022461
DUB,53.421299,-6.27007
NOC,53.910301208496094,-8.818490028381348
KIR,52.18090057373047,-9.52377986907959
SNN,52.702,-8.92482
AAR,56.2999992371,10.619000434899998
BLL,55.7402992249,9.15178012848
CPH,55.617900848389,12.656000137329
FAE,62.0635986328125,-7.277219772338867
AAL,57.0927589138,9.84924316406
LUX,49.6233333,6.2044444
AES,62.5625,6.119699954986572
BOO,67.26920318603516,14.365300178527832
BGO,60.29339981,5.218140125
KRS,58.204201,8.08537
OSL,60.121,11.0502
HAU,59.34529876709,5.2083601951599
KSU,63.111801147461,7.824520111084
TRD,63.4578018,10.9239998
SVG,58.876701354,5.6377801895
GDN,54.377601623535156,18.46619987487793
KRK,50.077702,19.7848
KTW,50.4743,19.08
POZ,52.421001434299995,16.8262996674
RZE,50.1100006104,22.0189990997
SZZ,53.584701538100006,14.902199745199999
WAW,52.1656990051,20.967100143399996
WRO,51.1026992798,16.885799408
GOT,57.662799835205,12.279800415039
NYO,58.78860092163086,16.912200927734375
MMX,55.536305364,13.376197814900001
VXO,56.929100036621094,14.727999687194824
SDL,62.528099060058594,17.443899154663086
UME,63.791801452637,20.282800674438
VST,59.58940124511719,16.63360023498535
LLA,65.543800354004,22.121999740601
ARN,59.651901245117,17.918600082397
BMA,59.354400634765625,17.941699981689453
NRK,58.586299896240234,16.250600814819336
VBY,57.662799835205,18.346200942993
BFN,-29.092699050900002,26.302400589
CPT,-33.9648017883,18.6016998291
DUR,-29.6144444444,31.1197222222
ELS,-33.0355987549,27.825899124099998
JNB,-26.1392,28.246
HLA,-25.938499450699997,27.9260997772
PTG,-23.845269,29.458615
FRW,-21.15959930419922,27.47450065612793
BBK,-17.83289909362793,25.162399291992188
MUB,-19.97260093688965,23.431100845336914
GBE,-24.555201,25.9182
BZV,-4.251699924468994,15.253000259399414
PNR,-4.816030025482178,11.88659954071045
BGF,4.39847993850708,18.518800735473633
SSG,3.755270004272461,8.708720207214355
MRU,-20.430201,57.683601
DLA,4.0060801506,9.719479560849999
LVI,-17.821800231933594,25.82270050048828
LUN,-15.3308000565,28.4526004791
MFU,-13.258899688720703,31.936599731445312
NLA,-12.998100280762,28.66489982605
HAH,-11.5337,43.2719
DZA,-12.804699897766113,45.28110122680664
RUN,-20.887100219726562,55.51029968261719
TNR,-18.7969,47.478802
TMM,-18.109500885009766,49.39250183105469
DIE,-12.34939956665039,49.29169845581055
MJN,-15.6668417421,46.351232528699995
NOS,-13.3121004105,48.3148002625
FTU,-25.03809928894043,46.95610046386719
TLE,-23.383399963378906,43.72850036621094
LAD,-8.85837,13.2312
SDD,-14.924699783325195,13.574999809265137
POG,-0.7117390036582947,8.754380226135254
LBV,0.458600014448,9.412280082699999
MVB,-1.6561599969863892,13.437999725341797
TMS,0.3781749904155731,6.7121500968933105
BEW,-19.79640007019043,34.90760040283203
INH,-23.876399993896484,35.40850067138672
MPM,-25.920799,32.572601
APL,-15.105600357055664,39.28179931640625
POL,-12.991762161254883,40.52401351928711
TET,-16.104799270629883,33.640201568603516
VNX,-22.018400192260742,35.31330108642578
SEZ,-4.67434,55.521801
NDJ,12.1337,15.034
BUQ,-20.017401,28.617901
VFA,-18.09589958190918,25.839000701904297
HRE,-17.931801,31.0928
BLZ,-15.679100036621094,34.9739990234375
LLW,-13.7894001007,33.78099823
MSU,-29.462299346923828,27.552499771118164
FIH,-4.38575,15.4446
FKI,0.481638997793,25.3379993439
GOM,-1.6708099842071533,29.238500595092773
FBM,-11.5913000107,27.5308990479
BKO,12.5335,-7.94994
BJL,13.338000297546387,-16.65220069885254
FUE,28.452699661254883,-13.863800048828125
SPC,28.626499,-17.7556
LPA,27.931900024414062,-15.38659954071045
ACE,28.945499,-13.6052
TFS,28.044500351,-16.5725002289
TFN,28.4827003479,-16.3414993286
FNA,8.61644,-13.1955
ROB,6.23379,-10.3623
AGA,30.325000762939453,-9.413069725036621
FEZ,33.9272994995,-4.977960109709999
OUD,34.787200927734375,-1.92399001121521
RBA,34.051498,-6.75152
CMN,33.36750030517578,-7.589970111846924
RAK,31.606899261499997,-8.03629970551
OZZ,30.9391002655,-6.909430027010001
TTU,35.594299316406,-5.320020198822
TNG,35.726898193400004,-5.91689014435
NKC,18.31,-15.9697222
ATR,20.506799697875977,-13.04319953918457
NDB,20.9330997467041,-17.030000686645508
SID,16.7414,-22.9494
BVC,16.136499404907227,-22.888900756835938
VXE,16.833200454711914,-25.055299758911133
ADD,8.97789001465,38.799301147499996
DIR,9.624699592590332,41.85419845581055
BJM,-3.3240199089050293,29.318500518798828
HGA,9.518170356750488,44.08879852294922
KMU,-0.3773530125617981,42.45920181274414
ALY,31.183900833129883,29.94890022277832
CAI,30.12190055847168,31.40559959411621
HRG,27.178300857543945,33.799400329589844
LXR,25.671,32.7066
MUH,31.3253993988,27.221700668300002
SKV,28.685300827,34.0625
ASW,23.9643993378,32.8199996948
EDL,0.4044579863548279,35.23889923095703
KIS,-0.0861390009522438,34.72890090942383
MBA,-4.034830093383789,39.594200134277344
BEN,32.096801757799994,20.2695007324
SEB,26.98699951171875,14.47249984741211
TIP,32.6635017395,13.1590003967
KGL,-1.96863,30.1395
JUB,4.87201023102,31.6011009216
MAK,9.55897045135498,31.65220069885254
KRT,15.589500427246094,32.553199768066406
ARK,-3.3677899837493896,36.63330078125
DAR,-6.87811,39.202599
JRO,-3.42940998077,37.0745010376
MWZ,-2.4444899559020996,32.932701110839844
TGT,-5.092360019683838,39.07120132446289
ZNZ,-6.22202,39.224899
EBB,0.042386,32.443501
TIA,41.4146995544,19.7206001282
BOJ,42.56959915161133,27.515199661254883
PDV,42.067799,24.8508
SOF,42.696693420410156,23.411436080932617
VAR,43.232101,27.8251
LCA,34.875099182128906,33.624900817871094
PFO,34.71799850463867,32.48569869995117
DBV,42.5614013671875,18.268199920654297
OSI,45.46269989013672,18.810199737548828
PUY,44.89350128173828,13.922200202941895
RJK,45.21689987182617,14.570300102233887
SPU,43.53889846801758,16.29800033569336
ZAG,45.7429008484,16.0687999725
ZAD,44.108299,15.3467
ALC,38.28219985961914,-0.5581560134887695
LEI,36.84389877319336,-2.3701000213623047
OVD,43.5635986328125,-6.0346198081970215
BIO,43.30110168457031,-2.9106099605560303
BCN,41.2971,2.07846
LCG,43.302101,-8.37726
GRO,41.901000977,2.7605500221
GRX,37.18870162963867,-3.777359962463379
IBZ,38.872898101800004,1.3731199502899998
XRY,36.744598388671875,-6.060110092163086
MAD,40.471926,-3.56264
AGP,36.67490005493164,-4.499110221862793
MAH,39.86259841918945,4.218649864196777
PNA,42.77000045776367,-1.6463299989700317
REU,41.14739990234375,1.1671700477600098
SCQ,42.89630126953125,-8.415140151977539
VLC,39.4893,-0.481625
VLL,41.7061004639,-4.85194015503
VIT,42.8828010559082,-2.7244699001312256
VGO,42.2318000793457,-8.62677001953125
SDR,43.427101135253906,-3.82000994682312
ZAZ,41.66619873046875,-1.0415500402450562
SVQ,37.417999267578125,-5.8931097984313965
BOD,44.828300476100004,-0.715556025505
EGC,44.82529830932617,0.5186110138893127
PIS,46.58769989013672,0.30666598677635193
LIG,45.86280059814453,1.1794400215148926
TLS,43.629101,1.36382
PUF,43.380001068115234,-0.41861099004745483
BIQ,43.4683333,-1.5311111
RDZ,44.407901763916016,2.4826700687408447
BIA,42.55270004272461,9.48373031616211
FSC,41.5005989074707,9.097780227661133
AJA,41.92359924316406,8.8029203414917
CMF,45.638099670410156,5.880229949951172
LYS,45.725556,5.081111
GNB,45.36289978027344,5.329370021820068
EBU,45.54059982299805,4.296390056610107
CCF,43.215999603271484,2.3063199520111084
MRS,43.439271922,5.22142410278
NCE,43.6584014893,7.215869903560001
PGF,42.74039840698242,2.8706700801849365
BZR,43.32350158691406,3.3538999557495117
BVA,49.45439910888672,2.1127800941467285
XCR,48.7733333333,4.206111111
TUF,47.4322013855,0.727605998516
CDG,49.012798,2.55
ORY,48.7233333,2.3794444
LIL,50.563332,3.086886
